;customer_id;country;gender;age;purchase_amount;payment
740;741;USA;Male;39;49620.0;cash
741;742;USA;Male;31;33.91;paypal
742;743;France;Female;55;88.63;paypal
743;744;USA;Female;18;28.63;cash
744;745;USA;Female;16;143.62;paypal
745;746;France;Female;27;51.7;paypal
746;747;France;Male;19;110.61;paypal
747;748;USA;Male;25;112.77;cash
748;749;USA;Female;32;146.73;cb
749;750;France;Male;20;94.54;cash
750;751;USA;Female;30;137.76;cash
751;752;France;Male;54;138.8;cb
752;753;USA;Female;50;27.45;paypal
753;754;France;Female;34;103.89;cash
754;755;France;Male;21;45.46;cb
755;756;France;Male;55;145.58;cash
756;757;USA;Female;18;133.29;cash
757;758;USA;Female;16;65.79;paypal
758;759;France;Female;23;47.42;cb
759;760;USA;Male;28;61.94;paypal
760;761;France;Male;30;66.67;cb
761;762;France;Female;33;28.03;cash
762;763;France;Female;49;117.39;cash
763;764;USA;Male;15;83.78;paypal
764;765;France;Female;22;110.57;paypal
765;766;USA;Male;17;99.1;paypal
766;767;France;Female;43;91.97;cash
767;768;France;Male;17;139.46;paypal
768;769;USA;Female;38;81.13;cash
769;770;France;Male;20;49.32;cb
770;771;France;Male;55;42.44;paypal
771;772;France;Male;23;143.28;cb
772;773;France;Male;45;102.92;cb
773;774;France;Male;37;62.67;cb
774;775;France;Female;17;93.9;cb
775;776;France;Male;57;64.07;paypal
776;777;USA;Male;41;31.53;cb
777;778;USA;Male;37;149.68;cb
778;779;USA;Female;38;58.16;cash
779;780;USA;Female;42;32.85;paypal
780;781;France;Male;31;110.9;cb
781;782;France;Male;39;59.44;paypal
782;783;USA;Female;15;35.3;paypal
783;784;USA;Female;40;40.96;paypal
784;785;France;Male;47;32.15;cb
785;786;France;Male;17;105.65;cash
786;787;USA;Female;42;89.15;cb
787;788;France;Female;54;132.62;cb
788;789;France;Female;21;79.48;cb
789;790;USA;Male;17;54.7;cash
790;791;France;Male;46;23.29;cb
791;792;USA;Female;18;92.55;cash
792;793;USA;Male;30;45.35;cb
793;794;France;Male;46;147.5;cash
794;795;USA;Male;16;62.89;paypal
795;796;France;Female;60;44.53;cb
796;797;USA;Male;30;114.68;cb
797;798;France;Male;46;62.54;cb
798;799;France;Female;51;135.48;cb
799;800;France;Male;19;79.01;cash
800;801;France;Male;47;108.56;cb
801;802;USA;Female;28;131.94;paypal
802;803;France;Male;58;44.17;cash
803;804;USA;Female;50;78.87;cash
804;805;France;Male;56;134.14;cash
805;806;USA;Female;17;121.23;cb
806;807;France;Female;52;86.16;cb
807;808;France;Male;18;57.81;paypal
808;809;France;Male;24;132.6;cash
809;810;USA;Female;24;29.96;cash
810;811;France;Female;59;46.24;cash
811;812;France;Female;46;79.56;cb
812;813;France;Male;18;112.18;cb
813;814;USA;Female;17;70.8;cb
814;815;France;Female;53;44.45;cash
815;816;France;Female;60;144.02;cash
816;817;France;Male;40;82.4;paypal
817;818;USA;Male;23;31.12;cash
818;819;USA;Male;44;101.03;cb
819;820;USA;Female;53;106.09;cash
820;821;France;;29;137.41;cb
821;822;USA;Male;55;53.94;cash
822;823;France;Female;15;32.17;cb
823;824;USA;Female;51;39.18;cash
824;825;France;Male;19;29.98;cb
825;826;70.0;Female;42;85.09;cash
826;827;USA;Female;53;148.74;paypal
827;828;USA;Female;41;106.68;cb
828;829;USA;Male;41;75.31;paypal
829;830;France;Female;34;52.78;cash
830;831;USA;Female;52;107.28;paypal
831;832;France;Male;51;61.17;cb
832;833;France;Male;41;132.05;cash
833;834;USA;Male;32;139.26;cb
834;835;USA;Male;34;131.9;paypal
835;836;USA;Female;32;108.59;cash
836;837;France;Male;36;20.78;paypal
837;838;USA;Male;17;60.82;cb
838;839;USA;Female;56;117.08;paypal
839;840;USA;Male;60;131.14;cb
840;841;France;Female;37;23.92;cash
841;;USA;;44;139.49;cb
842;843;USA;Female;46;98.37;cash
843;844;France;Male;53;126.57;cb
844;845;USA;Female;40;142.29;cb
845;846;USA;Female;19;52.14;paypal
846;847;France;Male;46;76.46;cb
847;848;France;Female;33;103.19;cash
848;849;France;Male;29;130.33;paypal
849;850;France;Female;37;97.93;cash
850;851;France;Male;23;50.5;paypal
851;852;USA;Female;27;54.75;paypal
852;853;France;Male;30;103.02;paypal
853;854;USA;Female;47;36.8;cash
854;855;USA;Female;34;118.35;cash
855;856;USA;Female;57;38.51;cash
856;857;France;Female;56;35.31;cash
857;858;France;Male;31000;82.84;cash
858;859;USA;Male;26;73.65;paypal
859;860;France;Male;57;141.57;paypal
860;861;France;Male;31;148.38;cb
861;862;USA;Female;27;142.45;cb
862;863;USA;Male;45;100.74;cb
863;864;France;Female;56;31.92;cb
864;865;USA;Female;38;127.32;paypal
865;866;USA;Male;58;80.99;cb
866;867;France;Male;26;85.37;cb
867;868;USA;Male;48;129.7;cash
868;869;USA;Female;30;63.7;cb
869;870;France;Male;23;108.88;cb
870;871;France;Female;26;62.9;cash
871;872;France;Female;28;88.73;cash
872;873;USA;Female;31;76.33;cb
873;874;France;Male;45;20.93;cash
874;875;France;Female;21;82.25;paypal
875;876;USA;Male;34;53.76;cb
876;877;USA;Male;51;49.68;cash
877;878;France;Male;20;41.67;paypal
878;879;France;Male;27;71.5;paypal
879;880;USA;Female;50;44.51;cb
880;881;France;Male;29;149.74;cb
881;882;USA;Female;55;148.8;paypal
882;883;USA;Female;56;36.71;cash
883;884;USA;Female;43;48.34;paypal
884;885;USA;Female;32;44.51;cash
885;886;France;Female;23;84.49;paypal
886;887;France;Female;40;42.05;cash
887;888;France;Female;55;90.2;paypal
888;889;USA;Male;55;26.88;cb
889;890;France;Male;43;75.57;paypal
890;891;USA;Female;29;47.27;cash
891;892;France;Female;23;41.08;cb
892;893;USA;Female;37;101.88;cash
893;894;USA;Male;47;144.8;paypal
894;895;USA;Male;49;72.93;paypal
895;896;France;Female;39;59.56;cb
896;897;USA;Female;48;67.63;paypal
897;898;France;Female;32;110.96;cash
898;899;France;Male;33;42.47;cash
899;900;France;Female;46;69.23;cash
900;901;USA;Male;17;101.95;cb
901;902;France;Male;59;132.17;cb
902;903;France;Female;43;97.07;cash
903;904;France;Male;33;89.04;cb
904;905;France;Male;45;121.81;cash
905;906;France;Male;28;87.95;cash
906;907;USA;Male;35;87.69;cash
907;908;France;Female;43;89.11;cb
908;909;USA;Female;25;140.7;paypal
909;910;USA;Female;31;67.38;paypal
910;911;USA;Male;48;46.16;cash
911;912;USA;Male;57;90.03;cb
912;913;France;Female;30;121.23;cb
913;914;France;Female;17;40.18;paypal
914;915;France;Female;27;50.86;cash
915;916;USA;Male;16;106.97;cash
916;917;France;Female;31;115.0;cash
917;918;USA;Male;36;48.76;cb
918;919;France;Male;27;95.96;cash
919;920;France;Female;58;25.78;cash
920;921;France;Female;56;97.99;cash
921;922;USA;Male;32;65.64;cash
922;923;France;Female;20;87.71;cb
923;924;France;Male;36;59.0;cash
924;925;USA;Male;60;130.18;cb
925;926;France;Male;45;24.25;paypal
926;927;USA;Female;31;130.76;cash
927;928;USA;Male;36;25.43;cb
928;929;France;Female;17;105.0;cb
929;930;USA;Male;51;144.87;paypal
930;931;France;Female;53;56.45;cb
931;932;USA;Female;56;101.03;cb
932;933;France;Female;32;70.74;cash
933;934;France;Male;17;60.8;cb
934;935;France;Female;60;69.19;cash
935;936;USA;Male;53;72.66;cb
936;937;USA;Male;60;50.0;cash
937;938;USA;Female;41;83.18;cash
938;939;France;Female;22;110.98;paypal
939;940;USA;Female;19;46.23;cash
940;941;USA;Female;57;94.43;paypal
941;942;USA;Male;54;115.08;cb
942;943;France;Male;38;91.2;paypal
943;944;France;Male;45;124.51;cash
944;945;USA;Female;32;73.1;cb
945;946;France;Female;23;104.51;cash
946;947;France;Female;20;99.59;paypal
947;948;France;Female;15;48.62;cb
948;949;USA;Female;26;25.26;paypal
949;950;France;Female;25;47.99;paypal
950;951;USA;Female;29;86.96;cash
951;952;France;Male;53;45.88;cash
952;953;France;Male;36;29.26;cash
953;954;France;Female;51;117.86;cb
954;955;France;Male;53;93.4;cb
955;956;France;Female;25;74.89;cb
956;957;France;Male;60;35.2;cash
957;958;USA;Female;47;103.04;cb
958;959;USA;Male;18;37.05;cash
959;960;France;Female;48;147.3;cb
960;961;USA;Female;52;56.19;paypal
961;962;USA;Male;42;91.94;cb
962;963;;Male;24;56.2;cash
963;964;France;Male;52;30.61;cb
964;965;France;Female;44;49.95;cb
965;966;USA;Male;16;144.21;112.0
966;967;USA;Male;23;58.08;paypal
967;968;USA;Male;34;95.48;cash
968;969;USA;Male;50;28.19;paypal
969;970;France;Female;26;98.83;cb
970;971;USA;Male;48;99.02;paypal
971;972;France;Female;38;72.94;paypal
972;973;France;Female;15;139.34;cb
973;974;USA;Female;16;126.05;paypal
974;975;France;Male;43;68.94;paypal
975;976;USA;Female;44;128.05;cash
976;977;USA;Female;43;47.73;cash
977;978;France;Female;40;138.41;paypal
978;979;France;Male;17;120.37;paypal
979;980;France;Female;17;117.78;paypal
980;981;France;Female;45;92.08;cash
981;982;France;Female;52;82.07;cash
982;983;USA;Female;26;44.78;cash
983;984;USA;Female;47;53.84;paypal
984;985;France;Female;31;126.23;cash
985;986;USA;Female;32;116.96;cb
986;987;USA;Male;44;143.21;paypal
987;988;France;Male;17;67.3;cash
988;989;USA;Male;26;132.86;cb
989;990;USA;Male;33;127.74;cash
990;991;France;Female;31;146.18;cb
991;992;France;Male;45;136.86;paypal
992;993;France;Female;19;63.92;cb
993;994;France;Female;41;114.13;cb
994;995;USA;Female;49;138.41;paypal
995;996;USA;Male;;120.75;cash
996;997;France;Male;24;26.74;cash
997;998;France;Female;47;141.08;cb
998;999;USA;Female;20;122.27;paypal
999;1000;USA;Female;25;143.5;cb
1000;1001;France;Male;57;125.25;cash
1001;1002;USA;Female;29;39.76;cb
1002;;France;Female;55;42.36;paypal
1003;1004;USA;Female;28;146.67;cash
1004;1005;USA;Male;51;100.6;cb
1005;1006;France;Male;49;47.26;cash
1006;1007;France;Female;37;84.99;paypal
1007;1008;France;Male;42;45.76;paypal
1008;1009;USA;Male;29;30.96;cb
1009;1010;USA;Female;46;31.45;cb
1010;1011;France;Male;19;72.25;cb
1011;1012;USA;Female;34;63.92;cash
1012;1013;France;Male;24;85.66;cash
1013;1014;France;Male;17;47.05;cash
1014;1015;USA;Male;20;93.14;cb
1015;1016;USA;Male;24;105.23;paypal
1016;1017;France;Male;17;134.16;cash
1017;1018;France;Female;34;72.32;cash
1018;1019;USA;Male;41;94.62;cb
1019;1020;France;Male;52;54.5;cash
1020;1021;France;Male;34;40.74;paypal
1021;1022;France;Female;36;71.38;cash
1022;1023;ecnarF;Female;54;123.95;paypal
1023;1024;France;Male;20;54.59;cash
1024;1025;USA;Female;37;134.89;cash
1025;1026;USA;Female;41;59.4;paypal
1026;1027;USA;Male;41;86.17;cb
1027;1028;France;Female;59;40.05;cash
1028;1029;USA;Female;52;25.12;cb
1029;1030;France;Female;44;45.89;cash
1030;1031;France;Female;48;101.32;cash
1031;1032;USA;Male;33;40.13;cash
1032;1033;USA;Female;24;124.8;paypal
1033;1034;France;Male;24;126.16;paypal
1034;1035;France;Female;57;78.13;cb
1035;1036;France;Female;55;27.96;cb
1036;1037;USA;Male;50;99.34;cb
1037;1038;USA;Male;60;53.73;cb
1038;1039;USA;Male;40;21.31;cb
1039;1040;France;Female;23;28.61;paypal
1040;1041;USA;Female;33;31.2;cb
1041;1042;USA;Female;44;52.21;paypal
1042;1043;France;Male;23;26.01;cb
1043;1044;USA;Male;30;109.1;cash
1044;1045;USA;Female;39;62.97;paypal
1045;1046;France;Female;40;50.51;cb
1046;1047;USA;Male;56;83.14;paypal
1047;1048;USA;Female;56;148.95;cash
1048;1049;France;Female;17;87.79;cb
1049;1050;USA;Female;15;69.36;paypal
1050;1051;USA;Female;58;98.22;cb
1051;1052;France;Male;23;57.52;paypal
1052;1053;USA;Male;31;75.84;cb
1053;1054;USA;Female;51;92.82;cash
1054;1055;;Female;20;31.35;paypal
1055;1056;USA;Male;27;115.37;cash
1056;1057;USA;Female;15;73.03;cb
1057;1058;USA;Male;26;83.79;paypal
1058;1059;France;Female;42;99.42;paypal
1059;1060;France;Male;52;63.4;cb
1060;1061;USA;Male;55;139.11;cb
1061;1062;France;Female;43;78.13;cb
1062;1063;France;Female;46;26.81;cash
1063;1064;USA;Male;22;102.22;paypal
1064;1065;France;Female;33;79.94;cash
1065;1066;France;Female;28;82.06;paypal
1066;1067;USA;Female;42;38.38;cb
1067;1068;France;Female;49;68.88;cb
1068;1069;France;Male;45;50.34;cb
1069;1070;USA;Female;39;97.72;paypal
1070;1071;USA;Female;59;144.98;paypal
1071;1072;France;Female;31;92.49;cb
1072;1073;USA;Female;54;24.13;cb
1073;1074;USA;Male;40;32.14;paypal
1074;1075;France;Male;42;98.3;paypal
1075;1076;France;Male;34;137.53;paypal
1076;1077;France;Male;47;38.29;cb
1077;1078;France;Female;32;124.67;cb
1078;1079;France;Female;60;82.68;paypal
1079;1080;France;Male;22;35.42;cash
1080;1081;France;Male;33;117.44;paypal
1081;1082;USA;Male;36;42.03;cb
1082;1083;France;Female;51;66.1;cash
1083;1084;USA;Female;16;91.84;cash
1084;1085;France;Female;23;106.66;paypal
1085;1086;France;Female;59;27.57;cash
1086;1087;USA;Male;55;63.34;cash
1087;1088;USA;Female;31;87.07;cash
1088;1089;France;Male;46;86.73;cash
1089;1090;France;Male;38;84.72;paypal
1090;1091;France;Male;43;22.79;cash
1091;1092;USA;Male;23;32.33;paypal
1092;1093;USA;Male;38;140.77;paypal
1093;1094;USA;Male;42;36.12;cash
1094;1095;USA;Female;25;110.59;cash
1095;1096;USA;Female;47;148.84;paypal
1096;1097;France;Female;39;98.08;cb
1097;1098;France;Male;41;105.49;cb
1098;1099;France;Female;42;100.12;paypal
1099;1100;USA;Male;28;130.61;paypal
1100;1101;USA;Male;48;26.72;cash
1101;1102;USA;Male;51;137.17;cash
1102;1103;France;Female;56;35.17;cash
1103;1104;USA;Female;44;31.17;cb
1104;1105;France;Male;46;46.59;cash
1105;1106;USA;Female;51;20.55;cash
1106;1107;France;Female;20;45.35;paypal
1107;1108;USA;Female;48;84.55;cash
1108;1109;France;Male;43;142.13;cb
1109;1110;USA;Male;43;88.36;paypal
1110;1111;France;Male;33;105.19;cash
1111;1112;France;Male;44;54.47;paypal
1112;1113;France;Male;31;84.46;cb
1113;1114;USA;Female;60;63.19;cash
1114;1115;France;Male;18;88.13;cash
1115;1116;USA;Male;50;67.89;paypal
1116;1117;France;Male;18;47.96;cash
1117;1118;USA;Male;59;100.56;cash
1118;1119;USA;Male;25;147.36;cash
1119;1120;France;Female;17;32.94;paypal
1120;1121;USA;Female;22;52.66;cb
1121;1122;France;Female;35;109.4;cash
1122;1123;France;Female;24;73.79;paypal
1123;1124;France;Male;51;77.87;paypal
1124;1125;USA;Female;30;87.87;paypal
1125;1126;USA;Female;30;76.44;cash
1126;1127;France;Female;26;125.03;paypal
1127;1128;USA;Male;15;96.16;cb
1128;1129;France;Female;54;57.85;paypal
1129;1130;USA;Female;42;93.82;cb
1130;1131;France;Male;46;149910.0;cash
1131;1132;France;Female;34;31.75;cb
1132;1133;USA;Male;18;60.05;paypal
1133;1134;USA;Female;35;56.35;cash
1134;1135;France;Male;25;83.28;cash
1135;1136;USA;Male;33;102.2;cb
1136;1137;USA;Male;46;133.3;paypal
1137;1138;France;Female;35;142.97;paypal
1138;1139;USA;Female;58;82.8;cash
1139;1140;USA;Male;21;40.62;cb
1140;1141;USA;Female;53;133.67;paypal
1141;1142;France;Male;36;96.96;cb
1142;1143;France;Male;20;119.15;cash
1143;1144;USA;Male;52;63.58;paypal
1144;1145;USA;Male;52;77.28;cash
1145;1146;France;Female;42;113.57;cash
1146;1147;USA;Male;56;69.63;cb
1147;1148;France;Male;15;21.17;paypal
1148;1149;France;Female;27;70.92;cash
1149;1150;USA;Male;30;120.98;cb
1150;1151;USA;Female;48;99.07;cb
1151;1152;France;Male;59;47.41;paypal
1152;1153;USA;Male;18;40.05;cb
1153;1154;France;Male;49;33.91;cash
1154;1155;USA;Male;21;82.33;paypal
1155;1156;USA;Male;54;22.88;cb
1156;1157;France;Male;50;129.94;cash
1157;1158;USA;Male;59;129.16;cb
1158;1159;France;Female;46;82.75;cash
1159;1160;USA;Female;53;50.43;cb
1160;1161;USA;Female;49;101.14;paypal
1161;1162;France;Female;35;110.97;paypal
1162;1163;USA;Male;21;89.06;paypal
1163;1164;France;Female;51;56.49;paypal
1164;1165;France;Male;44;26.25;cash
1165;1166;USA;Male;19;31.03;cb
1166;1167;France;Female;31;148.91;paypal
1167;1168;USA;Male;42;122.02;cash
1168;1169;USA;Male;34;24.4;paypal
1169;1170;USA;Female;26;26.07;paypal
1170;1171;USA;Female;26;50.47;paypal
1171;1172;France;Male;27;125.47;paypal
1172;1173;USA;Female;46;39.39;cb
1173;1174;France;Female;38;34.1;paypal
1174;1175;France;Female;56;96.93;paypal
1175;1176;France;Female;23;56.74;cb
1176;1177;France;Female;42;81.51;cb
1177;1178;USA;Male;44;73.79;paypal
1178;1179;France;Female;28;40.57;paypal
1179;1180;France;Male;15;38.74;paypal
1180;1181;France;Female;24;30.29;cash
1181;1182;USA;Female;48;74.43;cb
1182;1183;France;Male;54;48.74;cb
1183;1184;France;Male;36;47.32;cb
1184;1185;USA;Male;42;35.41;paypal
1185;1186;USA;Female;23;70.58;cb
1186;1187;USA;Female;51;107.48;cb
1187;1188;USA;Male;49;117.23;paypal
1188;1189;France;Male;60;22.02;cb
1189;1190;France;Female;18;80.77;cb
1190;1191;France;Male;36;97.84;cb
1191;1192;France;Male;32;88.52;cb
1192;1193;USA;Male;54;87.59;cb
1193;1194;USA;Male;51;49.18;cash
1194;1195;USA;Male;40;106.69;cb
1195;1196;USA;Female;28;103.83;cash
1196;1197;USA;Female;22;43.82;cb
1197;1198;France;Female;23;34.94;cash
1198;1199;France;Female;15;121.46;cash
1199;1200;France;Female;41;70.92;cb
1200;1201;France;Male;31;92.13;cash
1201;1202;France;Male;50;61.83;cash
1202;1203;France;Female;34;105.48;cash
1203;1204;France;Male;55;40.17;cash
1204;1205;France;Female;37;50.54;cb
1205;1206;USA;Female;18;133.54;cb
1206;1207;France;Female;60;43.04;cb
1207;1208;USA;Male;22;32.92;paypal
1208;1209;France;Male;46;29.32;cb
1209;1210;France;Male;55;90.57;paypal
1210;1211;USA;Female;55;128.38;paypal
1211;1212;USA;Male;19;127.74;cb
1212;1213;France;Male;49;80.6;paypal
1213;1214;USA;Male;23;102.35;cash
1214;1215;USA;Female;18;37.87;cb
1215;1216;USA;Male;51;77.03;cb
1216;1217;France;Female;49;117.02;cb
1217;1218;USA;Female;47;39.68;cash
1218;1219;France;Male;36;111.78;cb
1219;1220;France;Male;53;116.39;paypal
1220;1221;USA;Female;51;127.1;paypal
1221;1222;USA;Female;53;78.41;cb
1222;1223;France;Female;15;59.91;cb
1223;1224;USA;Male;36;126.55;cash
1224;1225;France;Female;34;102.02;cash
1225;1226;USA;Female;44;66.32;cash
1226;1227;France;Male;54;146.85;cash
1227;1228;France;Female;31;88.32;paypal
1228;1229;USA;Male;47;131.14;cash
1229;1230;France;Female;48;115.08;cash
1230;1231;USA;Female;56;133.66;cash
1231;1232;France;Male;16;35.99;cash
1232;1233;France;Female;32;82.87;paypal
1233;1234;USA;Female;15;119.33;cash
1234;1235;USA;Male;33;78.13;cb
1235;1236;USA;Female;36;26.98;cb
1236;1237;France;Female;46;44.55;cb
1237;1238;USA;Male;56;53.68;paypal
1238;1239;France;Male;52;81.14;cash
1239;1240;France;Female;33;48.72;paypal
1240;1241;France;Male;37;67.14;cb
1241;1242;USA;Female;44;46.74;cash
1242;1243;USA;Female;24;27.13;cb
1243;1244;USA;Female;51;46.49;cash
1244;1245;USA;Male;29;49.6;paypal
1245;1246;France;Female;35;140.29;cash
1246;1247;France;Female;54;58.93;cb
1247;1248;France;Female;28;49.72;paypal
1248;1249;France;Male;37;55.82;paypal
1249;1250;USA;Female;59;82.88;cash
1250;1251;France;Female;60;36.38;cash
1251;1252;France;Female;21;64.3;paypal
1252;1253;USA;Male;29;82.77;cb
1253;1254;USA;Female;20;134.31;cash
1254;1255;France;Male;35;59.22;cash
1255;1256;France;Male;41;135.53;paypal
1256;1257;France;Male;47;120.44;paypal
1257;1258;France;Male;58;99.66;cash
1258;1259;France;Male;25;108.79;cash
1259;1260;USA;Female;41;147.57;cash
1260;1261;USA;Female;17;53.29;paypal
1261;1262;USA;Male;26;104.4;cb
1262;1263;USA;Female;43;82.8;paypal
1263;1264;USA;Female;40;139.17;paypal
1264;1265;France;Female;42;79.63;cash
1265;1266;France;Male;42;35.6;cb
1266;1267;USA;Male;60;54.93;paypal
1267;1268;USA;Female;24;23.64;cb
1268;1269;USA;Male;21;34.2;cb
1269;1270;USA;Female;55;55.78;paypal
1270;1271;USA;Male;39;77.33;paypal
1271;1272;France;Female;58;142.22;paypal
1272;1273;USA;Female;26;26.22;cb
1273;1274;USA;Male;25;30.3;cb
1274;1275;France;Male;55;127.94;cb
1275;1276;France;Male;41;143.69;cb
1276;1277;USA;Male;32;113.23;paypal
1277;1278;USA;Male;;58.69;paypal
1278;1279;USA;Male;38;62.47;cb
1279;1280;USA;Male;42;57.55;cash
1280;1281;USA;Male;35;113.36;cash
1281;1282;USA;Female;37;56.13;paypal
1282;1283;USA;Male;51;145.68;cash
1283;1284;France;Male;35;101.27;cb
1284;1285;France;Female;43;98.9;cash
1285;1286;USA;Female;28;67.92;paypal
1286;1287;USA;Female;20;82.99;cb
1287;1288;USA;Male;56;80.48;paypal
1288;1289;France;Male;53;102.87;paypal
1289;1290;France;Male;16;126.12;paypal
1290;1291;France;Female;40;139.43;cash
1291;1292;USA;Female;54;127.88;paypal
1292;1293;France;Female;18;76.86;paypal
1293;1294;France;Male;31;138.96;paypal
1294;1295;USA;Female;52;56.59;cash
1295;1296;France;Female;45;128.41;cb
1296;1297;France;Male;54;91.34;paypal
1297;1298;USA;Male;22;60.15;cb
1298;1299;France;Male;52;90.12;cb
1299;1300;France;Male;52;39.68;cb
1300;1301;USA;Male;42;128.92;paypal
1301;1302;USA;Male;45;139.84;cash
1302;1303;USA;Male;20;47.62;paypal
1303;1304;USA;Female;24;59.41;paypal
1304;1305;USA;Male;24;137.3;cb
1305;1306;France;Male;19;43.89;cb
1306;1307;France;Male;20;105.01;paypal
1307;1308;USA;Female;29;36.74;cb
1308;1309;USA;Female;59;50.82;cb
1309;1310;France;Female;60;132.68;cb
1310;1311;France;Male;59;83.13;cb
1311;1312;France;Male;32;146.94;cb
1312;1313;France;Male;39;22.48;paypal
1313;1314;France;Male;47;108.63;paypal
1314;1315;France;Female;49;147.18;cb
1315;1316;France;Male;59;100.5;cb
1316;1317;USA;Female;24;119.42;paypal
1317;1318;France;Male;30;27.57;paypal
1318;1319;France;Female;37;23.01;paypal
